gen WORST
0 0.0 
1 0.0 
2 0.0 
3 0.0 
4 20.0 
5 33.0 
6 29.0 
7 80.0 
8 20.0 
9 74.0 
10 12.0 
11 0.0 
12 57.0 
13 0.0 
14 29.0 
15 44.0 
16 45.0 
17 0.0 
18 31.0 
19 56.0 
20 80.0 
21 0.0 
22 53.0 
23 0.0 
24 0.0 
25 31.0 
26 0.0 
27 35.0 
28 0.0 
29 0.0 
30 0.0 
31 0.0 
32 0.0 
33 0.0 
34 0.0 
35 15.0 
36 52.0 
37 31.0 
38 25.0 
39 0.0 
40 0.0 
41 0.0 
42 0.0 
43 0.0 
44 0.0 
45 36.0 
46 49.0 
47 0.0 
48 0.0 
49 55.0 
