gen AVG
0 70.4 
1 84.6 
2 91.4 
3 82.5 
4 89.5 
5 95.8 
6 106.2 
7 106.3 
8 102.6 
9 109.5 
10 103.7 
11 97.5 
12 110.7 
13 114.6 
14 96.9 
15 77.3 
16 71.2 
17 82.6 
18 88.3 
19 103.6 
20 110.7 
21 108.8 
22 108.1 
23 106.1 
24 98.3 
25 102.8 
26 108.2 
27 115.0 
28 107.7 
29 97.8 
30 91.1 
31 92.3 
32 99.6 
33 106.3 
34 107.9 
35 115.0 
36 94.1 
37 107.9 
38 98.0 
39 98.3 
40 93.1 
41 91.8 
42 93.8 
43 107.7 
44 113.4 
45 99.5 
46 109.0 
47 109.9 
48 98.7 
49 105.1 
