gen WORST
0 33.0 
1 44.0 
2 64.0 
3 23.0 
4 32.0 
5 29.0 
6 29.0 
7 41.0 
8 48.0 
9 60.0 
10 47.0 
11 28.0 
12 72.0 
13 111.0 
14 35.0 
15 11.0 
16 11.0 
17 36.0 
18 42.0 
19 58.0 
20 74.0 
21 53.0 
22 46.0 
23 34.0 
24 34.0 
25 32.0 
26 47.0 
27 115.0 
28 42.0 
29 42.0 
30 38.0 
31 35.0 
32 47.0 
33 28.0 
34 44.0 
35 115.0 
36 38.0 
37 45.0 
38 30.0 
39 49.0 
40 25.0 
41 43.0 
42 37.0 
43 37.0 
44 81.0 
45 37.0 
46 49.0 
47 10.0 
48 36.0 
49 30.0 
