gen WORST
0 17.0 
1 14.0 
2 6.0 
3 42.0 
4 20.0 
5 60.0 
6 21.0 
7 14.0 
8 18.0 
9 29.0 
10 16.0 
11 22.0 
12 27.0 
13 33.0 
14 27.0 
15 64.0 
16 27.0 
17 23.0 
18 20.0 
19 41.0 
20 52.0 
21 26.0 
22 15.0 
23 16.0 
24 54.0 
25 20.0 
26 60.0 
27 28.0 
28 52.0 
29 27.0 
30 63.0 
31 25.0 
32 49.0 
33 34.0 
34 19.0 
35 22.0 
36 58.0 
37 30.0 
38 16.0 
39 24.0 
40 17.0 
41 28.0 
42 17.0 
43 11.0 
44 57.0 
45 21.0 
46 21.0 
47 53.0 
48 18.0 
49 15.0 
