gen AVG
0 57.4 
1 64.3 
2 70.6 
3 71.8 
4 72.55 
5 76.4 
6 76.75 
7 76.15 
8 87.05 
9 77.2 
10 83.05 
11 86.05 
12 81.1 
13 67.8 
14 70.7 
15 69.8 
16 81.45 
17 87.4 
18 92.4 
19 93.85 
20 87.1 
21 91.1 
22 86.1 
23 97.35 
24 95.6 
25 92.15 
26 94.2 
27 76.05 
28 74.3 
29 81.6 
30 77.6 
31 77.35 
32 91.7 
33 87.55 
34 88.7 
35 99.95 
36 98.8 
37 93.9 
38 82.55 
39 86.9 
40 92.25 
41 102.8 
42 86.8 
43 90.4 
44 102.5 
45 86.85 
46 85.1 
47 79.7 
48 87.05 
49 93.8 
