gen WORST
0 19.0 
1 17.0 
2 29.0 
3 38.0 
4 39.0 
5 30.0 
6 7.0 
7 19.0 
8 25.0 
9 8.0 
10 20.0 
11 7.0 
12 15.0 
13 13.0 
14 19.0 
15 20.0 
16 7.0 
17 16.0 
18 9.0 
19 10.0 
20 13.0 
21 30.0 
22 21.0 
23 22.0 
24 20.0 
25 11.0 
26 14.0 
27 10.0 
28 21.0 
29 12.0 
30 14.0 
31 13.0 
32 22.0 
33 14.0 
34 20.0 
35 30.0 
36 27.0 
37 30.0 
38 7.0 
39 13.0 
40 38.0 
41 15.0 
42 25.0 
43 28.0 
44 22.0 
45 21.0 
46 31.0 
47 12.0 
48 8.0 
49 18.0 
