gen WORST
0 28.0 
1 8.0 
2 27.0 
3 33.0 
4 24.0 
5 5.0 
6 49.0 
7 12.0 
8 14.0 
9 24.0 
10 54.0 
11 24.0 
12 69.0 
13 22.0 
14 18.0 
15 71.0 
16 22.0 
17 14.0 
18 26.0 
19 30.0 
20 50.0 
21 18.0 
22 63.0 
23 21.0 
24 27.0 
25 61.0 
26 25.0 
27 18.0 
28 29.0 
29 25.0 
30 53.0 
31 29.0 
32 19.0 
33 21.0 
34 19.0 
35 58.0 
36 69.0 
37 32.0 
38 26.0 
39 16.0 
40 17.0 
41 12.0 
42 19.0 
43 45.0 
44 18.0 
45 29.0 
46 43.0 
47 54.0 
48 84.0 
49 20.0 
