gen AVG
0 69.05 
1 77.5 
2 77.25 
3 85.2 
4 97.05 
5 75.25 
6 93.85 
7 97.05 
8 91.1 
9 98.5 
10 96.95 
11 102.3 
12 99.35 
13 83.95 
14 85.4 
15 95.25 
16 97.0 
17 88.0 
18 82.45 
19 96.85 
20 104.15 
21 84.5 
22 91.55 
23 109.35 
24 97.15 
25 93.8 
26 69.9 
27 79.95 
28 67.8 
29 77.0 
30 93.95 
31 76.85 
32 77.3 
33 92.85 
34 80.15 
35 100.0 
36 78.6 
37 85.85 
38 102.8 
39 90.8 
40 79.0 
41 94.45 
42 72.25 
43 94.6 
44 77.25 
45 93.45 
46 92.85 
47 75.5 
48 92.25 
49 81.75 
