gen AVG
0 63.05 
1 76.25 
2 74.15 
3 77.55 
4 86.55 
5 78.7 
6 92.55 
7 90.3 
8 99.75 
9 74.1 
10 91.4 
11 100.85 
12 104.5 
13 103.55 
14 105.45 
15 97.85 
16 101.2 
17 84.5 
18 102.25 
19 93.05 
20 106.4 
21 107.75 
22 111.95 
23 107.1 
24 101.2 
25 103.8 
26 116.7 
27 108.7 
28 104.4 
29 96.6 
30 102.2 
31 95.65 
32 98.05 
33 116.85 
34 121.1 
35 91.8 
36 113.45 
37 116.75 
38 109.0 
39 97.4 
40 97.65 
