gen WORST
0 15.0 
1 24.0 
2 22.0 
3 34.0 
4 17.0 
5 27.0 
6 21.0 
7 19.0 
8 19.0 
9 11.0 
10 41.0 
11 15.0 
12 20.0 
13 28.0 
14 32.0 
15 17.0 
16 33.0 
17 19.0 
18 32.0 
19 38.0 
20 21.0 
21 21.0 
22 18.0 
23 36.0 
24 36.0 
25 11.0 
26 16.0 
27 25.0 
28 30.0 
29 31.0 
30 23.0 
31 42.0 
32 21.0 
33 42.0 
34 32.0 
35 19.0 
36 15.0 
37 17.0 
38 29.0 
39 21.0 
40 26.0 
41 45.0 
42 25.0 
43 22.0 
44 27.0 
45 21.0 
46 50.0 
47 17.0 
48 29.0 
49 30.0 
