gen AVG
0 59.55 
1 74.65 
2 73.85 
3 77.15 
4 88.0 
5 96.5 
6 87.85 
7 84.2 
8 92.1 
9 86.35 
10 84.7 
11 91.7 
12 100.1 
13 91.75 
14 92.5 
15 94.05 
16 90.4 
17 91.8 
18 89.4 
19 80.05 
20 81.35 
21 102.0 
22 88.1 
23 90.9 
24 101.75 
25 92.9 
26 102.25 
27 98.8 
28 89.1 
29 91.7 
30 98.3 
31 98.2 
32 109.25 
33 96.55 
34 109.7 
35 104.25 
36 92.3 
37 105.2 
38 97.15 
39 101.5 
40 102.2 
41 104.7 
42 96.05 
43 96.2 
44 102.65 
45 91.85 
46 101.2 
47 102.25 
48 105.65 
49 105.3 
