gen AVG
0 51.95 
1 63.3 
2 66.8 
3 65.05 
4 77.45 
5 76.3 
6 80.4 
7 90.45 
8 60.25 
9 77.4 
10 75.85 
11 80.95 
12 83.05 
13 93.05 
14 95.7 
15 89.55 
16 89.2 
17 80.95 
18 73.2 
19 76.15 
20 91.9 
21 93.8 
22 92.1 
23 94.65 
24 92.85 
25 90.65 
26 84.5 
27 92.5 
28 103.25 
29 71.6 
30 83.3 
31 96.25 
32 93.9 
33 92.3 
34 87.8 
35 86.1 
36 77.9 
37 89.95 
38 88.35 
39 97.35 
40 98.9 
41 85.85 
42 105.85 
43 82.4 
44 112.6 
45 116.3 
46 120.0 
47 97.55 
48 92.35 
49 101.4 
