gen AVG
0 58.0 
1 62.1 
2 80.75 
3 83.55 
4 94.45 
5 88.7 
6 70.4 
7 74.15 
8 96.85 
9 75.85 
10 84.8 
11 85.35 
12 88.5 
13 80.65 
14 94.35 
15 89.2 
16 101.95 
17 94.1 
18 113.5 
19 100.05 
20 107.15 
21 106.2 
22 108.65 
23 100.9 
24 103.9 
25 93.5 
26 103.8 
27 105.3 
28 98.9 
29 108.6 
30 102.45 
31 89.2 
32 84.8 
33 97.5 
34 103.35 
35 100.95 
36 108.65 
37 106.4 
38 102.6 
39 104.05 
40 88.1 
41 90.85 
42 110.45 
43 94.85 
44 105.55 
45 79.35 
46 82.9 
47 102.65 
48 97.55 
49 91.65 
