gen AVG
0 55.2 
1 71.15 
2 80.2 
3 81.25 
4 79.3 
5 76.0 
6 85.05 
7 79.4 
8 77.4 
9 94.85 
10 76.3 
11 76.5 
12 92.05 
13 89.2 
14 84.05 
15 68.65 
16 72.8 
17 77.25 
18 91.55 
19 91.8 
20 90.7 
21 90.7 
22 91.05 
23 113.05 
24 95.3 
25 94.15 
26 94.55 
27 89.0 
28 100.65 
29 105.9 
30 100.2 
31 80.0 
32 91.0 
33 78.4 
34 83.05 
35 92.85 
36 77.15 
37 90.0 
38 85.65 
39 100.55 
40 109.55 
41 84.45 
42 91.85 
43 107.0 
44 93.15 
45 98.55 
46 90.45 
47 89.7 
48 108.15 
49 89.75 
