gen WORST
0 20.0 
1 34.0 
2 11.0 
3 31.0 
4 10.0 
5 5.0 
6 30.0 
7 21.0 
8 11.0 
9 13.0 
10 13.0 
11 15.0 
12 11.0 
13 9.0 
14 18.0 
15 28.0 
16 22.0 
17 7.0 
18 17.0 
19 28.0 
20 9.0 
21 13.0 
22 12.0 
23 28.0 
24 10.0 
25 41.0 
26 13.0 
27 25.0 
28 22.0 
29 12.0 
30 6.0 
31 41.0 
32 9.0 
33 41.0 
34 13.0 
35 12.0 
36 39.0 
37 8.0 
38 20.0 
39 37.0 
40 20.0 
41 32.0 
42 23.0 
43 15.0 
44 34.0 
45 29.0 
46 21.0 
47 12.0 
48 12.0 
49 51.0 
