gen WORST
0 11.0 
1 12.0 
2 16.0 
3 32.0 
4 47.0 
5 19.0 
6 10.0 
7 20.0 
8 15.0 
9 24.0 
10 51.0 
11 18.0 
12 25.0 
13 37.0 
14 25.0 
15 25.0 
16 39.0 
17 67.0 
18 31.0 
19 26.0 
20 84.0 
21 32.0 
22 34.0 
23 36.0 
24 22.0 
25 39.0 
26 64.0 
27 67.0 
28 39.0 
29 29.0 
30 31.0 
31 77.0 
32 15.0 
33 44.0 
34 33.0 
35 23.0 
36 38.0 
37 21.0 
38 45.0 
39 33.0 
40 42.0 
41 55.0 
42 29.0 
43 54.0 
44 83.0 
45 22.0 
46 52.0 
47 33.0 
48 54.0 
49 32.0 
