gen WORST
0 28.0 
1 19.0 
2 27.0 
3 47.0 
4 16.0 
5 37.0 
6 25.0 
7 42.0 
8 30.0 
9 19.0 
10 28.0 
11 24.0 
12 19.0 
13 19.0 
14 22.0 
15 39.0 
16 20.0 
17 22.0 
18 28.0 
19 18.0 
20 17.0 
21 30.0 
22 18.0 
23 29.0 
24 56.0 
25 15.0 
26 29.0 
27 22.0 
28 11.0 
29 17.0 
30 38.0 
31 26.0 
32 39.0 
33 18.0 
34 37.0 
35 22.0 
36 33.0 
37 32.0 
38 15.0 
39 30.0 
40 12.0 
41 40.0 
42 32.0 
43 22.0 
44 25.0 
45 15.0 
46 30.0 
47 27.0 
48 27.0 
49 21.0 
