gen AVG
0 61.6 
1 67.8 
2 68.7 
3 83.3 
4 84.8 
5 78.4 
6 72.35 
7 87.9 
8 74.45 
9 85.0 
10 78.15 
11 84.15 
12 76.85 
13 86.85 
14 83.95 
15 90.75 
16 86.65 
17 88.55 
18 86.3 
19 75.55 
20 81.65 
21 85.35 
22 87.65 
23 96.95 
24 87.25 
25 89.2 
26 88.9 
27 87.65 
28 82.35 
29 83.0 
30 86.2 
31 82.3 
32 85.4 
33 100.9 
34 88.1 
35 97.85 
36 94.05 
37 85.6 
38 90.7 
39 86.35 
40 105.55 
41 88.6 
42 104.65 
43 96.6 
44 86.15 
45 100.85 
46 95.3 
47 97.8 
48 94.75 
49 87.55 
