gen WORST
0 53.0 
1 5.0 
2 25.0 
3 11.0 
4 11.0 
5 12.0 
6 14.0 
7 11.0 
8 9.0 
9 7.0 
10 11.0 
11 34.0 
12 11.0 
13 31.0 
14 6.0 
15 5.0 
16 6.0 
17 8.0 
18 18.0 
19 8.0 
20 15.0 
21 7.0 
22 29.0 
23 8.0 
24 11.0 
25 18.0 
26 17.0 
27 15.0 
28 20.0 
29 5.0 
30 15.0 
31 30.0 
32 5.0 
33 5.0 
34 6.0 
35 11.0 
36 5.0 
37 23.0 
38 9.0 
39 6.0 
40 6.0 
41 8.0 
42 10.0 
43 20.0 
44 6.0 
45 7.0 
46 13.0 
47 14.0 
48 13.0 
49 45.0 
