gen AVG
0 61.75 
1 59.15 
2 68.8 
3 79.65 
4 84.05 
5 82.25 
6 83.6 
7 91.05 
8 81.9 
9 86.2 
10 85.9 
11 73.75 
12 86.85 
13 95.95 
14 90.8 
15 83.3 
16 95.25 
17 80.25 
18 76.0 
19 85.4 
20 77.5 
21 84.55 
22 68.75 
23 78.8 
24 82.65 
25 74.2 
26 79.85 
27 92.65 
28 78.15 
29 78.45 
30 74.9 
31 80.75 
32 80.25 
33 77.65 
34 78.7 
35 87.4 
36 79.5 
37 90.2 
38 83.05 
39 99.25 
40 76.2 
41 81.8 
42 87.7 
43 81.2 
44 85.15 
45 83.5 
46 80.95 
47 74.55 
48 71.05 
49 72.9 
