gen WORST
0 18.0 
1 29.0 
2 23.0 
3 21.0 
4 20.0 
5 22.0 
6 25.0 
7 15.0 
8 21.0 
9 8.0 
10 12.0 
11 14.0 
12 22.0 
13 43.0 
14 21.0 
15 15.0 
16 22.0 
17 20.0 
18 30.0 
19 30.0 
20 22.0 
21 35.0 
22 23.0 
23 35.0 
24 19.0 
25 22.0 
26 25.0 
27 17.0 
28 30.0 
29 14.0 
30 8.0 
31 26.0 
32 15.0 
33 12.0 
34 17.0 
35 21.0 
36 9.0 
37 19.0 
38 10.0 
39 16.0 
40 37.0 
41 12.0 
42 12.0 
43 28.0 
44 45.0 
45 46.0 
46 120.0 
47 17.0 
48 47.0 
49 17.0 
