gen AVG
0 55.25 
1 68.55 
2 71.25 
3 80.25 
4 79.2 
5 88.9 
6 90.8 
7 88.85 
8 71.45 
9 79.7 
10 83.55 
11 102.45 
12 100.65 
13 84.15 
14 98.2 
15 93.15 
16 87.7 
17 88.0 
18 92.35 
19 80.15 
20 97.65 
21 99.65 
22 88.15 
23 91.0 
24 83.25 
25 86.7 
26 86.9 
27 99.8 
28 107.25 
29 101.6 
30 92.8 
31 96.2 
32 85.35 
33 100.1 
34 102.65 
35 81.35 
36 103.75 
37 77.25 
38 93.45 
39 98.15 
40 81.9 
41 81.9 
42 87.7 
43 92.7 
44 96.75 
45 89.85 
46 94.05 
47 84.95 
48 106.3 
49 88.0 
