gen WORST
0 20.0 
1 18.0 
2 46.0 
3 24.0 
4 56.0 
5 9.0 
6 18.0 
7 15.0 
8 38.0 
9 19.0 
10 38.0 
11 24.0 
12 22.0 
13 16.0 
14 37.0 
15 18.0 
16 20.0 
17 44.0 
18 79.0 
19 27.0 
20 33.0 
21 30.0 
22 29.0 
23 37.0 
24 36.0 
25 35.0 
26 34.0 
27 30.0 
28 53.0 
29 52.0 
30 55.0 
31 21.0 
32 38.0 
33 31.0 
34 24.0 
35 55.0 
36 44.0 
37 42.0 
38 20.0 
39 55.0 
40 40.0 
41 36.0 
42 30.0 
43 30.0 
44 29.0 
45 47.0 
46 31.0 
47 45.0 
48 37.0 
49 27.0 
