gen AVG
0 56.95 
1 68.85 
2 82.4 
3 91.95 
4 99.35 
5 86.8 
6 79.6 
7 86.25 
8 80.65 
9 80.4 
10 87.65 
11 93.4 
12 99.45 
13 87.4 
14 95.9 
15 94.1 
16 109.5 
17 101.65 
18 112.4 
19 100.9 
20 89.05 
21 81.2 
22 98.15 
23 112.95 
24 116.35 
25 89.85 
26 94.25 
27 76.6 
28 79.15 
29 75.4 
30 91.55 
31 108.45 
32 90.95 
33 109.7 
34 99.3 
35 100.15 
36 88.2 
37 107.25 
38 103.25 
39 109.4 
40 97.8 
41 114.85 
42 108.8 
43 79.7 
44 89.7 
45 104.15 
46 119.15 
47 97.25 
48 80.4 
49 103.3 
