gen AVG
0 47.3 
1 59.4 
2 68.55 
3 76.75 
4 71.5 
5 78.15 
6 69.15 
7 68.75 
8 86.05 
9 71.4 
10 62.65 
11 64.8 
12 71.1 
13 77.45 
14 71.05 
15 80.95 
16 82.2 
17 98.3 
18 76.4 
19 68.6 
20 64.3 
21 67.05 
22 72.5 
23 71.6 
24 76.15 
25 71.4 
26 90.95 
27 88.15 
28 86.4 
29 89.55 
30 76.7 
31 85.55 
32 90.75 
33 94.85 
34 81.85 
35 59.35 
36 80.2 
37 91.7 
38 84.8 
39 72.1 
40 89.75 
41 83.05 
42 102.55 
43 107.4 
44 93.2 
45 98.1 
46 78.6 
47 85.5 
48 85.0 
49 85.65 
