gen AVG
0 48.2 
1 59.35 
2 68.55 
3 82.2 
4 85.2 
5 92.1 
6 91.75 
7 86.55 
8 79.15 
9 100.1 
10 86.2 
11 93.45 
12 87.95 
13 94.3 
14 93.8 
15 105.7 
16 101.05 
17 94.0 
18 96.8 
19 103.1 
20 110.7 
21 94.7 
22 96.1 
23 95.0 
24 106.9 
25 106.1 
26 88.55 
27 87.6 
28 92.2 
29 81.75 
30 107.65 
31 103.05 
32 108.15 
33 82.9 
34 98.05 
35 88.8 
36 99.2 
37 98.45 
38 88.3 
39 69.6 
40 84.75 
41 85.4 
42 91.9 
43 96.7 
44 101.1 
45 96.85 
46 81.65 
47 102.95 
48 77.3 
49 92.2 
