gen AVG
0 55.8 
1 69.45 
2 67.8 
3 75.5 
4 74.15 
5 83.5 
6 77.6 
7 95.95 
8 79.2 
9 90.35 
10 81.9 
11 113.45 
12 85.2 
13 94.25 
14 101.0 
15 97.4 
16 88.4 
17 90.25 
18 89.55 
19 99.15 
20 109.65 
21 89.3 
22 89.2 
23 87.15 
24 95.35 
25 109.7 
26 102.55 
27 105.4 
28 99.55 
29 82.7 
30 98.15 
31 104.5 
32 84.55 
33 96.45 
34 117.35 
35 99.85 
36 97.8 
37 86.2 
38 94.3 
39 100.65 
40 113.25 
41 98.55 
42 94.5 
43 97.55 
44 92.5 
45 110.2 
46 103.25 
47 92.15 
48 88.9 
49 87.85 
