gen WORST
0 14.0 
1 5.0 
2 22.0 
3 13.0 
4 23.0 
5 29.0 
6 22.0 
7 8.0 
8 23.0 
9 19.0 
10 28.0 
11 7.0 
12 47.0 
13 15.0 
14 25.0 
15 25.0 
16 19.0 
17 14.0 
18 23.0 
19 20.0 
20 46.0 
21 14.0 
22 18.0 
23 30.0 
24 36.0 
25 16.0 
26 27.0 
27 27.0 
28 9.0 
29 42.0 
30 25.0 
31 20.0 
32 14.0 
33 13.0 
34 41.0 
35 13.0 
36 14.0 
37 12.0 
38 27.0 
39 5.0 
40 25.0 
41 10.0 
42 19.0 
43 20.0 
44 20.0 
45 7.0 
46 4.0 
47 34.0 
48 12.0 
49 10.0 
