gen WORST
0 45.0 
1 20.0 
2 16.0 
3 38.0 
4 10.0 
5 35.0 
6 15.0 
7 5.0 
8 42.0 
9 22.0 
10 16.0 
11 18.0 
12 41.0 
13 9.0 
14 7.0 
15 13.0 
16 12.0 
17 46.0 
18 30.0 
19 46.0 
20 25.0 
21 49.0 
22 32.0 
23 29.0 
24 17.0 
25 21.0 
26 49.0 
27 28.0 
28 32.0 
29 19.0 
30 18.0 
31 38.0 
32 45.0 
33 24.0 
34 57.0 
35 28.0 
36 23.0 
37 18.0 
38 45.0 
39 32.0 
40 26.0 
41 49.0 
42 25.0 
43 43.0 
44 29.0 
45 27.0 
46 49.0 
47 29.0 
48 15.0 
49 54.0 
