gen AVG
0 68.1 
1 67.7 
2 78.25 
3 68.4 
4 72.45 
5 62.05 
6 72.25 
7 85.6 
8 81.25 
9 94.3 
10 90.9 
11 88.9 
12 94.7 
13 102.9 
14 102.55 
15 80.15 
16 74.15 
17 81.25 
18 84.4 
19 92.75 
20 85.15 
21 90.95 
22 101.75 
23 96.65 
24 103.45 
25 87.8 
26 93.7 
27 86.35 
28 101.3 
29 74.65 
30 92.65 
31 91.6 
32 91.75 
33 82.3 
34 93.1 
35 96.0 
36 98.2 
37 93.3 
38 89.05 
39 84.5 
40 109.45 
41 99.3 
42 92.05 
43 105.45 
44 93.45 
45 96.75 
46 113.45 
47 85.8 
48 100.25 
49 104.5 
