gen WORST
0 9.0 
1 14.0 
2 17.0 
3 7.0 
4 20.0 
5 21.0 
6 11.0 
7 28.0 
8 14.0 
9 90.0 
10 37.0 
11 17.0 
12 26.0 
13 36.0 
14 14.0 
15 14.0 
16 22.0 
17 6.0 
18 19.0 
19 22.0 
20 26.0 
21 18.0 
22 14.0 
23 15.0 
24 17.0 
25 12.0 
26 17.0 
27 16.0 
28 10.0 
29 15.0 
30 15.0 
31 17.0 
32 14.0 
33 21.0 
34 16.0 
35 6.0 
36 12.0 
37 19.0 
38 13.0 
39 11.0 
40 13.0 
41 53.0 
42 22.0 
43 15.0 
44 79.0 
45 12.0 
46 22.0 
47 22.0 
48 20.0 
49 14.0 
