gen WORST
0 25.0 
1 11.0 
2 19.0 
3 5.0 
4 6.0 
5 24.0 
6 10.0 
7 12.0 
8 15.0 
9 10.0 
10 31.0 
11 46.0 
12 29.0 
13 37.0 
14 51.0 
15 15.0 
16 37.0 
17 31.0 
18 28.0 
19 32.0 
20 17.0 
21 36.0 
22 32.0 
23 23.0 
24 35.0 
25 37.0 
26 39.0 
27 37.0 
28 37.0 
29 35.0 
30 30.0 
31 36.0 
32 16.0 
33 17.0 
34 36.0 
35 28.0 
36 42.0 
37 31.0 
38 30.0 
39 36.0 
40 59.0 
41 56.0 
42 40.0 
43 31.0 
44 31.0 
45 29.0 
46 53.0 
47 29.0 
48 34.0 
49 41.0 
