gen WORST
0 44.0 
1 9.0 
2 41.0 
3 11.0 
4 43.0 
5 19.0 
6 35.0 
7 30.0 
8 14.0 
9 30.0 
10 38.0 
11 40.0 
12 26.0 
13 10.0 
14 13.0 
15 54.0 
16 17.0 
17 19.0 
18 34.0 
19 18.0 
20 30.0 
21 30.0 
22 12.0 
23 40.0 
24 21.0 
25 15.0 
26 12.0 
27 14.0 
28 24.0 
29 24.0 
30 18.0 
31 32.0 
32 23.0 
33 30.0 
34 19.0 
35 35.0 
36 24.0 
37 14.0 
38 16.0 
39 27.0 
40 20.0 
41 31.0 
42 28.0 
43 21.0 
44 15.0 
45 11.0 
46 11.0 
47 22.0 
48 26.0 
49 19.0 
