gen AVG
0 64.55 
1 62.2 
2 72.05 
3 80.05 
4 75.25 
5 71.45 
6 68.65 
7 76.9 
8 63.8 
9 68.35 
10 60.9 
11 71.25 
12 53.1 
13 70.6 
14 76.6 
15 71.95 
16 63.6 
17 68.3 
18 75.15 
19 54.0 
20 67.5 
21 72.45 
22 82.55 
23 79.25 
24 78.4 
25 91.85 
26 74.4 
27 75.7 
28 82.1 
29 84.3 
30 80.65 
31 96.05 
32 90.55 
33 88.0 
34 80.8 
35 75.3 
36 94.9 
37 109.7 
38 94.3 
39 95.65 
40 58.25 
41 76.1 
42 78.35 
43 98.9 
44 63.7 
45 92.85 
46 72.2 
47 85.25 
48 75.65 
49 106.55 
