gen AVG
0 67.9 
1 81.65 
2 73.7 
3 83.6 
4 82.4 
5 85.5 
6 107.95 
7 87.25 
8 95.8 
9 97.55 
10 109.3 
11 110.75 
12 95.7 
13 97.95 
14 105.8 
15 103.3 
16 100.6 
17 113.65 
18 102.05 
19 98.9 
20 100.15 
21 100.55 
22 113.6 
23 97.8 
24 106.0 
25 105.05 
26 92.1 
27 114.15 
28 112.35 
29 109.7 
30 106.3 
31 90.35 
32 102.65 
33 98.95 
34 108.65 
35 96.0 
36 94.55 
37 93.65 
38 111.7 
39 103.4 
40 95.55 
41 107.1 
42 107.75 
43 96.1 
44 96.6 
45 98.5 
46 111.2 
47 94.0 
48 97.7 
49 82.9 
