gen BEST
0 107.0 
1 109.0 
2 109.0 
3 109.0 
4 109.0 
5 109.0 
6 110.0 
7 112.0 
8 112.0 
9 119.0 
10 119.0 
11 112.0 
12 115.0 
13 115.0 
14 115.0 
15 115.0 
16 118.0 
17 118.0 
18 118.0 
19 118.0 
20 118.0 
21 118.0 
22 118.0 
23 118.0 
24 118.0 
25 118.0 
26 118.0 
27 118.0 
28 118.0 
29 118.0 
30 119.0 
31 119.0 
32 119.0 
33 119.0 
34 119.0 
35 119.0 
36 123.0 
37 123.0 
38 123.0 
39 123.0 
40 123.0 
41 123.0 
42 123.0 
43 123.0 
44 123.0 
45 123.0 
46 123.0 
47 123.0 
48 123.0 
49 123.0 
