gen WORST
0 31.0 
1 7.0 
2 6.0 
3 52.0 
4 10.0 
5 14.0 
6 27.0 
7 25.0 
8 14.0 
9 11.0 
10 30.0 
11 53.0 
12 3.0 
13 7.0 
14 29.0 
15 13.0 
16 25.0 
17 39.0 
18 27.0 
19 19.0 
20 20.0 
21 45.0 
22 17.0 
23 43.0 
24 26.0 
25 17.0 
26 26.0 
27 10.0 
28 9.0 
29 53.0 
30 26.0 
31 26.0 
32 53.0 
33 74.0 
34 29.0 
35 69.0 
36 6.0 
37 12.0 
38 20.0 
39 23.0 
40 53.0 
41 16.0 
42 39.0 
43 15.0 
44 22.0 
45 42.0 
46 17.0 
47 28.0 
48 37.0 
49 34.0 
