gen WORST
0 28.0 
1 34.0 
2 33.0 
3 26.0 
4 39.0 
5 37.0 
6 36.0 
7 31.0 
8 27.0 
9 34.0 
10 27.0 
11 59.0 
12 25.0 
13 51.0 
14 32.0 
15 47.0 
16 31.0 
17 34.0 
18 26.0 
19 39.0 
20 37.0 
21 28.0 
22 27.0 
23 31.0 
24 30.0 
25 33.0 
26 26.0 
27 44.0 
28 86.0 
29 31.0 
30 36.0 
31 54.0 
32 29.0 
33 32.0 
34 28.0 
35 42.0 
36 36.0 
37 33.0 
38 40.0 
39 36.0 
40 20.0 
41 32.0 
42 45.0 
43 44.0 
44 32.0 
45 28.0 
46 23.0 
47 28.0 
48 27.0 
49 46.0 
