gen AVG
0 56.1 
1 71.4 
2 77.35 
3 74.7 
4 87.6 
5 92.75 
6 88.9 
7 75.45 
8 83.2 
9 85.75 
10 94.25 
11 86.1 
12 85.25 
13 90.1 
14 91.75 
15 98.4 
16 111.05 
17 115.85 
18 105.4 
19 96.9 
20 113.35 
21 117.05 
22 112.15 
23 114.85 
24 103.15 
25 89.7 
26 111.3 
27 112.95 
28 99.7 
29 100.9 
30 101.9 
31 119.4 
32 106.15 
33 109.8 
34 101.7 
35 97.3 
36 87.8 
37 96.55 
38 101.3 
39 107.2 
40 117.0 
41 87.9 
42 114.3 
43 119.4 
44 121.95 
45 93.0 
46 113.6 
47 100.9 
48 115.8 
49 106.6 
