gen BEST
0 121.0 
1 121.0 
2 121.0 
3 121.0 
4 121.0 
5 121.0 
6 121.0 
7 121.0 
8 121.0 
9 121.0 
10 121.0 
11 122.0 
12 122.0 
13 122.0 
14 122.0 
15 123.0 
16 126.0 
17 126.0 
18 126.0 
19 126.0 
20 126.0 
21 126.0 
22 126.0 
23 126.0 
24 126.0 
25 126.0 
26 126.0 
27 126.0 
28 126.0 
29 126.0 
30 126.0 
31 126.0 
32 128.0 
33 128.0 
34 128.0 
35 128.0 
36 128.0 
37 128.0 
38 128.0 
39 128.0 
40 129.0 
