gen AVG
0 48.6 
1 61.8 
2 74.3 
3 69.4 
4 96.3 
5 94.0 
6 100.8 
7 102.9 
8 111.3 
9 105.5 
10 104.5 
11 66.3 
12 92.7 
13 112.4 
14 99.2 
15 106.6 
16 96.1 
17 84.7 
18 103.0 
19 87.6 
20 100.2 
21 92.8 
22 96.9 
23 93.0 
24 98.2 
25 78.3 
26 103.7 
27 95.4 
28 108.9 
29 113.6 
30 102.8 
31 108.6 
32 101.4 
33 102.5 
34 76.9 
35 104.8 
36 108.4 
37 100.4 
38 104.5 
39 110.4 
40 104.1 
41 101.1 
42 113.5 
43 103.0 
44 88.9 
45 92.7 
46 86.6 
47 92.3 
48 96.2 
49 117.0 
