gen WORST
0 39.0 
1 47.0 
2 54.0 
3 16.0 
4 35.0 
5 102.0 
6 77.0 
7 41.0 
8 33.0 
9 79.0 
10 36.0 
11 26.0 
12 21.0 
13 67.0 
14 51.0 
15 41.0 
16 41.0 
17 18.0 
18 115.0 
19 72.0 
20 37.0 
21 38.0 
22 44.0 
23 8.0 
24 75.0 
25 44.0 
26 20.0 
27 55.0 
28 55.0 
29 58.0 
30 58.0 
31 37.0 
32 62.0 
33 39.0 
34 34.0 
35 47.0 
36 13.0 
37 13.0 
38 13.0 
39 37.0 
40 63.0 
41 63.0 
42 20.0 
43 20.0 
44 96.0 
45 78.0 
46 44.0 
47 28.0 
48 55.0 
49 47.0 
