gen WORST
0 33.0 
1 11.0 
2 91.0 
3 75.0 
4 21.0 
5 91.0 
6 91.0 
7 25.0 
8 32.0 
9 51.0 
10 22.0 
11 17.0 
12 33.0 
13 126.0 
14 19.0 
15 43.0 
16 61.0 
17 10.0 
18 10.0 
19 16.0 
20 36.0 
21 16.0 
22 14.0 
23 24.0 
24 18.0 
25 46.0 
26 11.0 
27 19.0 
28 29.0 
29 117.0 
30 117.0 
31 16.0 
32 58.0 
33 25.0 
34 38.0 
35 24.0 
36 24.0 
37 19.0 
38 123.0 
39 26.0 
40 126.0 
41 126.0 
42 126.0 
43 18.0 
44 30.0 
45 28.0 
46 61.0 
47 56.0 
48 38.0 
49 26.0 
