gen AVG
0 78.7 
1 105.4 
2 105.1 
3 98.4 
4 95.7 
5 101.2 
6 95.7 
7 90.4 
8 98.4 
9 88.5 
10 101.7 
11 82.3 
12 90.0 
13 105.3 
14 99.6 
15 103.3 
16 110.0 
17 103.8 
18 105.8 
19 87.3 
20 103.8 
21 103.0 
22 109.2 
23 96.1 
24 99.7 
25 98.0 
26 95.8 
27 94.4 
28 93.5 
29 90.9 
30 95.6 
31 104.0 
32 106.2 
33 96.2 
34 112.0 
35 98.9 
36 100.8 
37 100.8 
38 92.7 
39 84.1 
40 96.1 
41 88.0 
42 97.5 
43 79.6 
44 101.7 
45 98.1 
46 83.4 
47 84.8 
48 96.4 
49 91.3 
