gen AVG
0 81.3 
1 69.4 
2 83.8 
3 77.6 
4 94.6 
5 85.5 
6 105.0 
7 88.8 
8 98.1 
9 95.3 
10 86.4 
11 71.6 
12 97.9 
13 86.6 
14 90.4 
15 93.5 
16 67.3 
17 89.7 
18 82.3 
19 83.5 
20 100.9 
21 87.9 
22 81.1 
23 95.6 
24 88.5 
25 101.7 
26 95.2 
27 80.2 
28 70.5 
29 99.7 
30 91.9 
31 99.2 
32 100.0 
33 109.0 
34 109.0 
35 76.7 
36 102.7 
37 100.1 
38 90.6 
39 95.4 
40 82.5 
41 93.6 
42 90.1 
43 82.6 
44 100.5 
45 70.7 
46 76.9 
47 96.6 
48 91.9 
49 92.5 
