gen WORST
0 14.0 
1 48.0 
2 3.0 
3 18.0 
4 29.0 
5 12.0 
6 54.0 
7 32.0 
8 36.0 
9 8.0 
10 36.0 
11 32.0 
12 3.0 
13 73.0 
14 23.0 
15 58.0 
16 52.0 
17 22.0 
18 111.0 
19 31.0 
20 38.0 
21 5.0 
22 54.0 
23 22.0 
24 24.0 
25 8.0 
26 16.0 
27 88.0 
28 35.0 
29 4.0 
30 5.0 
31 111.0 
32 34.0 
33 29.0 
34 25.0 
35 27.0 
36 39.0 
37 20.0 
38 58.0 
39 34.0 
40 22.0 
41 111.0 
42 12.0 
43 79.0 
44 7.0 
45 36.0 
46 55.0 
47 33.0 
48 111.0 
49 6.0 
