gen AVG
0 47.0 
1 62.6 
2 71.7 
3 80.1 
4 81.2 
5 84.2 
6 88.5 
7 91.7 
8 84.7 
9 73.1 
10 92.5 
11 88.0 
12 83.0 
13 97.4 
14 100.9 
15 96.1 
16 99.8 
17 95.8 
18 88.9 
19 105.1 
20 93.8 
21 87.6 
22 88.5 
23 94.2 
24 107.6 
25 102.5 
26 96.8 
27 89.1 
28 97.4 
29 101.0 
30 103.0 
31 104.0 
32 97.4 
33 93.4 
34 82.9 
35 83.0 
36 83.8 
37 98.4 
38 82.6 
39 94.4 
40 97.2 
41 103.9 
42 94.7 
43 96.5 
44 103.5 
45 88.1 
46 115.0 
47 113.0 
48 85.2 
49 83.9 
