gen AVG
0 73.1 
1 78.5 
2 90.0 
3 69.8 
4 87.2 
5 71.4 
6 81.9 
7 80.5 
8 75.2 
9 65.6 
10 84.2 
11 72.4 
12 80.3 
13 73.9 
14 62.2 
15 60.0 
16 77.9 
17 89.0 
18 83.5 
19 85.5 
20 91.0 
21 91.0 
22 73.9 
23 73.4 
24 65.3 
25 57.9 
26 70.4 
27 63.9 
28 60.6 
29 81.9 
30 55.8 
31 82.8 
32 89.9 
33 74.2 
34 68.4 
35 83.9 
36 76.2 
37 85.1 
38 91.0 
39 73.5 
40 69.3 
41 71.5 
42 72.2 
43 83.9 
44 65.3 
45 91.0 
46 67.9 
47 76.9 
48 76.6 
49 70.4 
