gen WORST
0 31.0 
1 18.0 
2 58.0 
3 70.0 
4 31.0 
5 13.0 
6 13.0 
7 55.0 
8 36.0 
9 43.0 
10 13.0 
11 64.0 
12 44.0 
13 53.0 
14 48.0 
15 48.0 
16 20.0 
17 29.0 
18 27.0 
19 60.0 
20 22.0 
21 46.0 
22 99.0 
23 33.0 
24 51.0 
25 20.0 
26 94.0 
27 34.0 
28 16.0 
29 45.0 
30 33.0 
31 102.0 
32 102.0 
33 38.0 
34 10.0 
35 53.0 
36 102.0 
37 31.0 
38 18.0 
39 102.0 
40 66.0 
41 91.0 
42 37.0 
43 36.0 
44 77.0 
45 20.0 
46 38.0 
47 38.0 
48 38.0 
49 18.0 
