gen WORST
0 21.0 
1 51.0 
2 43.0 
3 22.0 
4 13.0 
5 17.0 
6 28.0 
7 62.0 
8 13.0 
9 37.0 
10 30.0 
11 30.0 
12 4.0 
13 39.0 
14 31.0 
15 107.0 
16 107.0 
17 107.0 
18 80.0 
19 20.0 
20 107.0 
21 107.0 
22 35.0 
23 107.0 
24 37.0 
25 41.0 
26 8.0 
27 55.0 
28 33.0 
29 71.0 
30 38.0 
31 25.0 
32 31.0 
33 11.0 
34 42.0 
35 43.0 
36 60.0 
37 14.0 
38 53.0 
39 30.0 
40 11.0 
41 28.0 
42 41.0 
43 18.0 
44 55.0 
45 100.0 
46 39.0 
47 39.0 
48 11.0 
49 48.0 
