gen AVG
0 61.8 
1 85.5 
2 82.7 
3 77.5 
4 80.7 
5 73.9 
6 89.8 
7 97.7 
8 84.9 
9 72.3 
10 88.5 
11 87.4 
12 90.5 
13 87.9 
14 100.6 
15 86.8 
16 108.4 
17 108.6 
18 94.8 
19 95.9 
20 108.8 
21 108.8 
22 101.4 
23 87.0 
24 88.0 
25 79.9 
26 98.9 
27 100.7 
28 90.5 
29 105.2 
30 85.9 
31 81.0 
32 88.0 
33 97.8 
34 100.9 
35 84.8 
36 100.9 
37 94.6 
38 94.2 
39 81.6 
40 93.9 
41 96.4 
42 87.6 
43 93.7 
44 101.8 
45 107.2 
46 94.9 
47 94.8 
48 94.6 
49 93.1 
