gen WORST
0 65.0 
1 65.0 
2 47.0 
3 58.0 
4 46.0 
5 58.0 
6 22.0 
7 62.0 
8 62.0 
9 47.0 
10 22.0 
11 46.0 
12 37.0 
13 15.0 
14 15.0 
15 104.0 
16 41.0 
17 41.0 
18 54.0 
19 23.0 
20 38.0 
21 38.0 
22 115.0 
23 46.0 
24 22.0 
25 115.0 
26 64.0 
27 104.0 
28 27.0 
29 19.0 
30 19.0 
31 40.0 
32 23.0 
33 31.0 
34 54.0 
35 52.0 
36 67.0 
37 56.0 
38 13.0 
39 13.0 
40 44.0 
41 44.0 
42 10.0 
43 37.0 
44 60.0 
45 20.0 
46 45.0 
47 37.0 
48 51.0 
49 115.0 
