gen AVG
0 74.6 
1 73.0 
2 87.6 
3 76.2 
4 90.8 
5 96.6 
6 98.4 
7 77.9 
8 79.8 
9 105.8 
10 96.1 
11 83.1 
12 73.6 
13 77.1 
14 101.3 
15 97.1 
16 108.0 
17 91.9 
18 118.0 
19 109.7 
20 89.6 
21 119.0 
22 112.9 
23 96.8 
24 98.1 
25 119.2 
26 120.0 
27 120.0 
28 104.0 
29 103.4 
30 112.4 
31 98.8 
32 109.7 
33 97.0 
34 88.2 
35 98.1 
36 96.5 
37 109.0 
38 120.0 
39 87.3 
40 101.9 
41 90.3 
42 100.2 
43 82.2 
44 69.7 
45 93.2 
46 103.4 
47 87.2 
48 108.2 
49 96.0 
