gen WORST
0 30.0 
1 32.0 
2 86.0 
3 54.0 
4 17.0 
5 28.0 
6 53.0 
7 44.0 
8 23.0 
9 35.0 
10 61.0 
11 33.0 
12 23.0 
13 65.0 
14 95.0 
15 73.0 
16 38.0 
17 53.0 
18 24.0 
19 67.0 
20 20.0 
21 37.0 
22 37.0 
23 35.0 
24 91.0 
25 46.0 
26 42.0 
27 36.0 
28 95.0 
29 34.0 
30 57.0 
31 18.0 
32 31.0 
33 114.0 
34 30.0 
35 30.0 
36 30.0 
37 23.0 
38 23.0 
39 34.0 
40 44.0 
41 30.0 
42 32.0 
43 49.0 
44 49.0 
45 36.0 
46 42.0 
47 114.0 
48 29.0 
49 26.0 
