gen WORST
0 23.0 
1 35.0 
2 74.0 
3 32.0 
4 43.0 
5 44.0 
6 43.0 
7 47.0 
8 27.0 
9 44.0 
10 44.0 
11 25.0 
12 84.0 
13 31.0 
14 36.0 
15 36.0 
16 21.0 
17 53.0 
18 14.0 
19 47.0 
20 38.0 
21 27.0 
22 81.0 
23 66.0 
24 76.0 
25 54.0 
26 27.0 
27 32.0 
28 123.0 
29 41.0 
30 40.0 
31 69.0 
32 69.0 
33 119.0 
34 28.0 
35 53.0 
36 25.0 
37 46.0 
38 37.0 
39 51.0 
40 34.0 
41 16.0 
42 123.0 
43 123.0 
44 60.0 
45 60.0 
46 36.0 
47 54.0 
48 64.0 
49 28.0 
