gen AVG
0 52.6 
1 59.2 
2 60.5 
3 76.5 
4 74.2 
5 79.3 
6 71.6 
7 78.7 
8 87.2 
9 81.4 
10 79.0 
11 108.2 
12 89.7 
13 95.8 
14 105.6 
15 90.7 
16 104.7 
17 112.1 
18 102.2 
19 114.2 
20 95.2 
21 92.7 
22 110.6 
23 107.5 
24 108.9 
25 96.9 
26 105.0 
27 111.0 
28 118.3 
29 104.7 
30 87.4 
31 109.4 
32 102.8 
33 97.7 
34 107.6 
35 102.7 
36 98.4 
37 116.4 
38 95.6 
39 101.0 
40 89.8 
41 103.9 
42 123.0 
43 109.4 
44 96.6 
45 114.9 
46 103.5 
47 103.3 
48 107.6 
49 110.1 
