gen AVG
0 71.8 
1 81.5 
2 62.0 
3 67.4 
4 74.0 
5 67.6 
6 77.8 
7 86.4 
8 87.9 
9 85.6 
10 97.3 
11 90.3 
12 89.9 
13 101.0 
14 112.1 
15 109.9 
16 96.9 
17 85.1 
18 95.3 
19 105.4 
20 93.8 
21 97.8 
22 100.1 
23 93.1 
24 111.7 
25 97.0 
26 103.7 
27 88.1 
28 100.7 
29 94.6 
30 103.0 
31 102.5 
32 96.8 
33 114.0 
34 97.4 
35 85.8 
36 85.8 
37 93.5 
38 101.0 
39 99.0 
40 107.0 
41 99.3 
42 83.8 
43 84.3 
44 92.7 
45 98.9 
46 99.4 
47 114.0 
48 97.0 
49 101.0 
