gen AVG
0 67.0 
1 76.0 
2 74.4 
3 76.2 
4 74.2 
5 81.0 
6 81.4 
7 92.9 
8 101.7 
9 85.4 
10 91.2 
11 101.1 
12 106.3 
13 90.9 
14 107.4 
15 91.9 
16 113.0 
17 94.6 
18 92.3 
19 98.6 
20 112.1 
21 105.8 
22 94.6 
23 107.7 
24 106.1 
25 104.9 
26 99.9 
27 113.0 
28 113.0 
29 108.5 
30 83.2 
31 104.5 
32 113.0 
33 108.2 
34 113.0 
35 104.9 
36 99.1 
37 106.8 
38 113.0 
39 104.9 
40 105.1 
41 91.5 
42 79.9 
43 81.9 
44 98.6 
45 98.9 
46 99.4 
47 107.4 
48 97.2 
49 103.9 
