gen AVG
0 57.3 
1 52.2 
2 60.0 
3 68.4 
4 77.6 
5 82.9 
6 83.6 
7 84.1 
8 80.8 
9 75.6 
10 83.3 
11 85.6 
12 77.5 
13 75.3 
14 78.1 
15 87.5 
16 97.9 
17 85.4 
18 90.4 
19 93.6 
20 91.2 
21 90.1 
22 80.8 
23 98.7 
24 95.9 
25 84.8 
26 80.9 
27 91.5 
28 77.9 
29 78.2 
30 102.3 
31 97.0 
32 99.7 
33 84.9 
34 100.1 
35 84.0 
36 92.2 
37 101.4 
38 94.1 
39 94.8 
40 85.3 
41 96.2 
42 81.1 
43 80.4 
44 81.9 
45 99.1 
46 66.6 
47 72.2 
48 93.2 
49 86.9 
