gen AVG
0 64.7 
1 74.6 
2 72.0 
3 69.3 
4 83.5 
5 64.7 
6 84.0 
7 95.3 
8 84.2 
9 82.0 
10 99.3 
11 101.3 
12 95.1 
13 99.8 
14 94.5 
15 98.1 
16 98.4 
17 81.2 
18 87.3 
19 88.8 
20 79.4 
21 105.0 
22 90.3 
23 81.3 
24 92.4 
25 85.7 
26 88.4 
27 90.6 
28 104.0 
29 82.0 
30 81.9 
31 89.3 
32 96.1 
33 94.2 
34 88.3 
35 103.7 
36 89.9 
37 93.2 
38 79.2 
39 94.3 
40 94.6 
41 92.9 
42 77.7 
43 74.8 
44 76.5 
45 76.6 
46 88.0 
47 96.3 
48 94.5 
49 88.4 
