gen AVG
0 59.6 
1 66.4 
2 81.7 
3 77.9 
4 79.7 
5 72.5 
6 80.4 
7 95.0 
8 88.2 
9 94.2 
10 90.2 
11 97.6 
12 92.3 
13 103.4 
14 99.2 
15 89.6 
16 93.6 
17 81.6 
18 98.1 
19 84.5 
20 103.4 
21 100.1 
22 104.1 
23 109.2 
24 107.8 
25 98.6 
26 92.4 
27 88.9 
28 102.3 
29 89.6 
30 93.2 
31 90.4 
32 87.1 
33 98.9 
34 87.6 
35 95.6 
36 101.5 
37 84.6 
38 95.4 
39 92.0 
40 83.6 
41 101.5 
42 79.0 
43 99.5 
44 103.0 
45 99.7 
46 85.2 
47 96.9 
48 97.8 
49 99.3 
