gen WORST
0 42.0 
1 13.0 
2 66.0 
3 46.0 
4 24.0 
5 19.0 
6 47.0 
7 42.0 
8 10.0 
9 17.0 
10 32.0 
11 32.0 
12 30.0 
13 24.0 
14 24.0 
15 61.0 
16 31.0 
17 27.0 
18 32.0 
19 37.0 
20 37.0 
21 19.0 
22 10.0 
23 34.0 
24 37.0 
25 14.0 
26 41.0 
27 69.0 
28 22.0 
29 22.0 
30 30.0 
31 65.0 
32 110.0 
33 110.0 
34 110.0 
35 46.0 
36 31.0 
37 16.0 
38 110.0 
39 12.0 
40 10.0 
41 68.0 
42 43.0 
43 20.0 
44 17.0 
45 17.0 
46 17.0 
47 30.0 
48 30.0 
49 110.0 
