gen BEST
0 68.0 
1 68.0 
2 68.0 
3 120.0 
4 120.0 
5 120.0 
6 89.0 
7 89.0 
8 115.0 
9 115.0 
10 115.0 
11 115.0 
12 115.0 
13 121.0 
14 121.0 
15 121.0 
16 121.0 
17 121.0 
18 121.0 
19 121.0 
20 121.0 
21 121.0 
22 121.0 
23 121.0 
24 123.0 
25 123.0 
26 123.0 
27 123.0 
28 123.0 
29 123.0 
30 123.0 
31 123.0 
32 123.0 
33 123.0 
34 123.0 
35 123.0 
36 123.0 
37 123.0 
38 123.0 
39 123.0 
40 123.0 
41 123.0 
42 123.0 
43 123.0 
44 123.0 
45 123.0 
46 123.0 
47 123.0 
48 123.0 
49 123.0 
