gen WORST
0 16.0 
1 22.0 
2 54.0 
3 54.0 
4 35.0 
5 19.0 
6 23.0 
7 25.0 
8 25.0 
9 25.0 
10 26.0 
11 17.0 
12 12.0 
13 53.0 
14 28.0 
15 75.0 
16 75.0 
17 21.0 
18 20.0 
19 14.0 
20 14.0 
21 80.0 
22 19.0 
23 43.0 
24 85.0 
25 26.0 
26 18.0 
27 22.0 
28 22.0 
29 64.0 
30 10.0 
31 85.0 
32 23.0 
33 27.0 
34 40.0 
35 40.0 
36 23.0 
37 39.0 
38 22.0 
39 14.0 
40 14.0 
41 16.0 
42 21.0 
43 34.0 
44 21.0 
45 55.0 
46 27.0 
47 35.0 
48 85.0 
49 25.0 
